nombre_original_agenda,doctor,area,tipo_turno,dia,hora_inicio,hora_fin,efector
INFECTOLOGIA - DRA. GARCE SABRINA,GARCE SABRINA,INFECTOLOGIA,,Miércoles,07:30,12:30,Hospital Boulogne
INFECTOLOGIA - DRA. GARCE SABRINA,GARCE SABRINA,INFECTOLOGIA,,Jueves,07:30,12:30,Hospital Boulogne
INFECTOLOGIA - DRA. GARCE SABRINA,GARCE SABRINA,INFECTOLOGIA,,Viernes,07:30,12:30,Hospital Boulogne
ODONTOLOGIA - DRA. BIANCHI JULIETA,BIANCHI JULIETA,ODONTOLOGIA,,Lunes,07:40,11:20,Hospital Boulogne
ODONTOLOGIA - DRA. BIANCHI JULIETA,BIANCHI JULIETA,ODONTOLOGIA,,Martes,07:40,11:20,Hospital Boulogne
ODONTOLOGIA - DRA. BIANCHI JULIETA,BIANCHI JULIETA,ODONTOLOGIA,,Miércoles,07:40,11:20,Hospital Boulogne
ODONTOLOGIA - DRA. BIANCHI JULIETA,BIANCHI JULIETA,ODONTOLOGIA,,Viernes,07:40,11:20,Hospital Boulogne
ODONTOPEDIATRIA - DRA. MALDONADO AYLEN,MALDONADO AYLEN,,,Miércoles,12:40,15:20,Hospital Boulogne
ODONTOPEDIATRIA - DRA. MALDONADO AYLEN,MALDONADO AYLEN,,,Viernes,12:40,15:00,Hospital Boulogne
ODONTOPEDIATRIA - DRA. MALDONADO AYLEN,MALDONADO AYLEN,,,Miércoles,12:40,15:00,Hospital Boulogne
ODONTOPEDIATRIA - DRA. BUSTAMANTE CINTIA,BUSTAMANTE CINTIA,,,Martes,12:40,15:20,Hospital Boulogne
CARDIOLOGIA - DR. VOLPI FLAVIO,VOLPI FLAVIO,CARDIOLOGIA,,Martes,09:00,13:00,Hospital Boulogne
CARDIOLOGIA - DR. VOLPI FLAVIO,VOLPI FLAVIO,CARDIOLOGIA,,Viernes,13:00,17:00,Hospital Boulogne
CLINICA MEDICA - DR. SALVI ALEJANDRO,SALVI ALEJANDRO,CLINICA MEDICA,,Lunes,13:00,18:00,Hospital Boulogne
CLINICA MEDICA - DR. SALVI ALEJANDRO,SALVI ALEJANDRO,CLINICA MEDICA,,Miércoles,08:00,13:00,Hospital Boulogne
CLINICA MEDICA - DR. SALVI ALEJANDRO,SALVI ALEJANDRO,CLINICA MEDICA,,Miércoles,14:00,18:00,Hospital Boulogne
PSICO-ONCOLOGIA - DRA. GARCIA YUBRO SYLVIA,GARCIA YUBRO SYLVIA,ONCOLOGIA,,Lunes,08:00,13:00,Hospital Boulogne
PSICO-ONCOLOGIA - DRA. GARCIA YUBRO SYLVIA,GARCIA YUBRO SYLVIA,ONCOLOGIA,,Miércoles,08:00,16:30,Hospital Boulogne
PSICO-ONCOLOGIA - DRA. GARCIA YUBRO SYLVIA,GARCIA YUBRO SYLVIA,ONCOLOGIA,,Martes,08:00,12:00,Hospital Boulogne
ODONTOLOGIA - DR. RODRIGUEZ CAMPOS PILAR,RODRIGUEZ CAMPOS PILAR,ODONTOLOGIA,,Lunes,08:00,12:00,Hospital Boulogne
ODONTOLOGIA - DR. RODRIGUEZ CAMPOS PILAR,RODRIGUEZ CAMPOS PILAR,ODONTOLOGIA,,Martes,08:00,12:00,Hospital Boulogne
ODONTOLOGIA - DR. RODRIGUEZ CAMPOS PILAR,RODRIGUEZ CAMPOS PILAR,ODONTOLOGIA,,Miércoles,08:00,12:00,Hospital Boulogne
ODONTOLOGIA - DR. RODRIGUEZ CAMPOS PILAR,RODRIGUEZ CAMPOS PILAR,ODONTOLOGIA,,Jueves,08:00,12:00,Hospital Boulogne
ODONTOLOGIA - DR. RODRIGUEZ CAMPOS PILAR,RODRIGUEZ CAMPOS PILAR,ODONTOLOGIA,,Viernes,08:00,12:00,Hospital Boulogne
OFTALMOLOGIA INFANTIL - DRA. CUNEO MA. GABRIELA,CUNEO MA. GABRIELA,OFTALMOLOGIA,,Lunes,09:00,12:00,Hospital Boulogne
OFTALMOLOGIA INFANTIL - DRA. CUNEO MA. GABRIELA,CUNEO MA. GABRIELA,OFTALMOLOGIA,,Miércoles,09:00,12:30,Hospital Boulogne
OFTALMOLOGIA INFANTIL - DRA. CUNEO MA. GABRIELA,CUNEO MA. GABRIELA,OFTALMOLOGIA,,Jueves,08:00,12:00,Hospital Boulogne
OFTALMOLOGIA INFANTIL - DRA. CUNEO MA. GABRIELA,CUNEO MA. GABRIELA,OFTALMOLOGIA,,Jueves,14:00,16:00,Hospital Boulogne
ONCOLOGIA - DRA. BOSSI PONCE MA. NOELIA,BOSSI PONCE MA. NOELIA,ONCOLOGIA,,Lunes,08:00,11:30,Hospital Boulogne
ONCOLOGIA - DRA. BOSSI PONCE MA. NOELIA,BOSSI PONCE MA. NOELIA,ONCOLOGIA,,Miércoles,10:30,14:00,Hospital Boulogne
ODONTOLOGIA - DRA. VARELA LILIANA,VARELA LILIANA,ODONTOLOGIA,,Lunes,08:00,12:00,Hospital Boulogne
ODONTOLOGIA - DRA. VARELA LILIANA,VARELA LILIANA,ODONTOLOGIA,,Martes,08:00,12:00,Hospital Boulogne
ODONTOLOGIA - DRA. VARELA LILIANA,VARELA LILIANA,ODONTOLOGIA,,Miércoles,08:00,12:00,Hospital Boulogne
ODONTOLOGIA - DRA. VARELA LILIANA,VARELA LILIANA,ODONTOLOGIA,,Jueves,08:00,12:00,Hospital Boulogne
ODONTOLOGIA - DRA. VARELA LILIANA,VARELA LILIANA,ODONTOLOGIA,,Viernes,08:00,12:00,Hospital Boulogne
KINESIOLOGIA - LIC. LEMA KARINA,LEMA KARINA,KINESIOLOGIA,,Lunes,08:00,12:00,Hospital Boulogne
KINESIOLOGIA - LIC. LEMA KARINA,LEMA KARINA,KINESIOLOGIA,,Martes,08:00,12:00,Hospital Boulogne
KINESIOLOGIA - LIC. LEMA KARINA,LEMA KARINA,KINESIOLOGIA,,Miércoles,08:00,12:00,Hospital Boulogne
KINESIOLOGIA - LIC. LEMA KARINA,LEMA KARINA,KINESIOLOGIA,,Jueves,08:00,12:00,Hospital Boulogne
KINESIOLOGIA - LIC. LEMA KARINA,LEMA KARINA,KINESIOLOGIA,,Viernes,08:00,12:00,Hospital Boulogne
CARDIOLOGIA - DR. RECALDE ANGEL,RECALDE ANGEL,CARDIOLOGIA,,Miércoles,13:00,17:00,Hospital Boulogne
CARDIOLOGIA - DR. RECALDE ANGEL,RECALDE ANGEL,CARDIOLOGIA,,Jueves,13:00,17:00,Hospital Boulogne
CARDIOLOGIA - DR. RECALDE ANGEL,RECALDE ANGEL,CARDIOLOGIA,,Viernes,13:00,17:00,Hospital Boulogne
INFECTOLOGIA - DRA. LAGO MA. CECILIA,LAGO MA. CECILIA,INFECTOLOGIA,,Lunes,08:00,14:00,Hospital Boulogne
INFECTOLOGIA - DRA. LAGO MA. CECILIA,LAGO MA. CECILIA,INFECTOLOGIA,,Miércoles,08:00,14:00,Hospital Boulogne
REUMATOLOGIA - DRA. ACEVEDO MA. MAGDALENA,ACEVEDO MA. MAGDALENA,REUMATOLOGIA,,Lunes,12:00,17:00,Hospital Boulogne
REUMATOLOGIA - DRA. ACEVEDO MA. MAGDALENA,ACEVEDO MA. MAGDALENA,REUMATOLOGIA,,Miércoles,12:00,17:00,Hospital Boulogne
CARDIOLOGIA - DR. MULE MARCELO,MULE MARCELO,CARDIOLOGIA,,Lunes,09:00,11:40,Hospital Boulogne
CARDIOLOGIA - DR. MULE MARCELO,MULE MARCELO,CARDIOLOGIA,,Martes,09:00,11:40,Hospital Boulogne
CARDIOLOGIA - DR. MULE MARCELO,MULE MARCELO,CARDIOLOGIA,,Miércoles,14:00,16:40,Hospital Boulogne
CARDIOLOGIA - DR. MULE MARCELO,MULE MARCELO,CARDIOLOGIA,,Jueves,09:00,11:40,Hospital Boulogne
CARDIOLOGIA - DR. MULE MARCELO,MULE MARCELO,CARDIOLOGIA,,Viernes,09:00,11:40,Hospital Boulogne
NUTRICION - PRIMERA VEZ - LIC. CORONEL MARIEL,CORONEL MARIEL,NUTRICION,,Miércoles,10:00,11:30,Hospital Boulogne
NUTRICION - PRIMERA VEZ - LIC. CORONEL MARIEL,CORONEL MARIEL,NUTRICION,,Viernes,10:00,11:30,Hospital Boulogne
OTORRINOLARINGOLOGIA - DRA. RODRIGUEZ MARCELA,RODRIGUEZ MARCELA,OTORRINOLARINGOLOGIA,,Lunes,08:00,11:00,Hospital Boulogne
OTORRINOLARINGOLOGIA - DRA. RODRIGUEZ MARCELA,RODRIGUEZ MARCELA,OTORRINOLARINGOLOGIA,,Viernes,08:00,11:00,Hospital Boulogne
ODONTOPEDIATRIA - DRA. HERMANN LAURA,HERMANN LAURA,,,Martes,12:40,15:00,Hospital Boulogne
ODONTOPEDIATRA - DRA. ROSSI MAGALI,ROSSI MAGALI,,,Lunes,12:40,15:00,Hospital Boulogne
ODONTOPEDIATRA - DRA. ROSSI MAGALI,ROSSI MAGALI,,,Martes,00:00,00:00,Hospital Boulogne
ODONTOPEDIATRA - DRA. ROSSI MAGALI,ROSSI MAGALI,,,Miércoles,12:40,15:00,Hospital Boulogne
ODONTOPEDIATRA - DRA. ROSSI MAGALI,ROSSI MAGALI,,,Jueves,12:40,15:00,Hospital Boulogne
ODONTOPEDIATRA - DRA. ROSSI MAGALI,ROSSI MAGALI,,,Viernes,12:40,15:00,Hospital Boulogne
CUIDADOS PALIATIVOS - DRA. FERNANDEZ MARIA DEL CARMEN,FERNANDEZ MARIA DEL CARMEN,,,Jueves,16:00,18:00,Hospital Boulogne
NEUROLOGIA - DR. AMURRI HORACIO,AMURRI HORACIO,NEUROLOGIA,,Lunes,12:00,15:00,Hospital Boulogne
NEUROLOGIA - DR. AMURRI HORACIO,AMURRI HORACIO,NEUROLOGIA,,Martes,13:30,15:50,Hospital Boulogne
NEUROLOGIA - DR. AMURRI HORACIO,AMURRI HORACIO,NEUROLOGIA,,Viernes,12:00,15:00,Hospital Boulogne
NEUROLOGIA - DR. AMURRI HORACIO,AMURRI HORACIO,NEUROLOGIA,,Lunes,15:00,18:00,Hospital Boulogne
NEUROLOGIA - DR. AMURRI HORACIO,AMURRI HORACIO,NEUROLOGIA,,Miércoles,15:00,18:00,Hospital Boulogne
NEUROLOGIA - DR. AMURRI HORACIO,AMURRI HORACIO,NEUROLOGIA,,Viernes,15:00,18:00,Hospital Boulogne
NEUROLOGIA - DR. AMURRI HORACIO,AMURRI HORACIO,NEUROLOGIA,,Viernes,12:00,15:00,Hospital Boulogne
NEUROLOGIA - DR. AMURRI HORACIO,AMURRI HORACIO,NEUROLOGIA,,Lunes,12:00,15:00,Hospital Boulogne
NEUROLOGIA - DR. AMURRI HORACIO,AMURRI HORACIO,NEUROLOGIA,,Miércoles,13:30,15:00,Hospital Boulogne
TRAUMATOLOGIA - DRA. ROMERO NELLY,ROMERO NELLY,TRAUMATOLOGIA,,Martes,09:00,11:30,Hospital Boulogne
TRAUMATOLOGIA - DRA. ROMERO NELLY,ROMERO NELLY,TRAUMATOLOGIA,,Miércoles,09:00,11:45,Hospital Boulogne
TRAUMATOLOGIA - DRA. ROMERO NELLY,ROMERO NELLY,TRAUMATOLOGIA,,Jueves,09:00,11:45,Hospital Boulogne
INFECTOLOGIA - DRA. URUEÃ‘A ANALIA,URUEÃ‘A ANALIA,INFECTOLOGIA,,Martes,08:00,12:00,Hospital Boulogne
INFECTOLOGIA - DRA. URUEÃ‘A ANALIA,URUEÃ‘A ANALIA,INFECTOLOGIA,,Jueves,08:00,12:00,Hospital Boulogne
ONCOLOGIA - DRA. LOPEZ ERICA,LOPEZ ERICA,ONCOLOGIA,,Viernes,08:00,16:00,Hospital Boulogne
ONCOLOGIA - DRA. PALACIOS ANGELI MORENA,PALACIOS ANGELI MORENA,ONCOLOGIA,,Viernes,11:00,15:00,Hospital Boulogne
ECOGRAFIA - DRA. SPOTORNO ANDREA,SPOTORNO ANDREA,ECOGRAFIA,,Lunes,14:00,17:00,Hospital Boulogne
ECOGRAFIA - DRA. SPOTORNO ANDREA,SPOTORNO ANDREA,ECOGRAFIA,,Viernes,09:00,13:00,Hospital Boulogne
ECOGRAFIA - DRA. SPOTORNO ANDREA,SPOTORNO ANDREA,ECOGRAFIA,,Viernes,14:00,15:00,Hospital Boulogne
ECOGRAFIA - DRA. SPOTORNO ANDREA,SPOTORNO ANDREA,ECOGRAFIA,,Viernes,11:00,13:00,Hospital Boulogne
ECOGRAFIA - DRA. SPOTORNO ANDREA,SPOTORNO ANDREA,ECOGRAFIA,,Viernes,09:00,13:00,Hospital Boulogne
ECOGRAFIA - DRA. SPOTORNO ANDREA,SPOTORNO ANDREA,ECOGRAFIA,,Viernes,11:00,13:00,Hospital Boulogne
ECOGRAFIA - DRA. SPOTORNO ANDREA,SPOTORNO ANDREA,ECOGRAFIA,,Viernes,09:00,13:00,Hospital Boulogne
ECOGRAFIA - DRA. SPOTORNO ANDREA,SPOTORNO ANDREA,ECOGRAFIA,,Viernes,11:00,13:00,Hospital Boulogne
ECOGRAFIA - DRA. SPOTORNO ANDREA,SPOTORNO ANDREA,ECOGRAFIA,,Viernes,09:00,13:00,Hospital Boulogne
CLINICA MEDICA - DRA. KOSMUS LAURA,KOSMUS LAURA,CLINICA MEDICA,,Lunes,13:40,16:00,Hospital Boulogne
CLINICA MEDICA - DRA. KOSMUS LAURA,KOSMUS LAURA,CLINICA MEDICA,,Martes,13:40,16:00,Hospital Boulogne
GINECOLOGIA - DRA. WAKUGAWA ROSA,WAKUGAWA ROSA,GINECOLOGIA,,Lunes,12:00,15:00,Hospital Boulogne
GINECOLOGIA - DRA. WAKUGAWA ROSA,WAKUGAWA ROSA,GINECOLOGIA,,Viernes,09:00,12:00,Hospital Boulogne
GINECOLOGIA - DR. LOWCEWICZ BARBARA,LOWCEWICZ BARBARA,GINECOLOGIA,,Martes,08:00,14:00,Hospital Boulogne
GINECOLOGIA - DR. LOWCEWICZ BARBARA,LOWCEWICZ BARBARA,GINECOLOGIA,,Miércoles,08:00,12:00,Hospital Boulogne
GINECOLOGIA - DR. LOWCEWICZ BARBARA,LOWCEWICZ BARBARA,GINECOLOGIA,,Jueves,10:00,14:00,Hospital Boulogne
GINECOLOGIA - DR. LOWCEWICZ BARBARA,LOWCEWICZ BARBARA,GINECOLOGIA,,Lunes,08:00,12:00,Hospital Boulogne
GINECOLOGIA - DR. LOWCEWICZ BARBARA,LOWCEWICZ BARBARA,GINECOLOGIA,,Martes,08:00,12:00,Hospital Boulogne
GINECOLOGIA - DR. LOWCEWICZ BARBARA,LOWCEWICZ BARBARA,GINECOLOGIA,,Miércoles,08:00,12:00,Hospital Boulogne
GINECOLOGIA - DR. LOWCEWICZ BARBARA,LOWCEWICZ BARBARA,GINECOLOGIA,,Jueves,08:00,12:00,Hospital Boulogne
GINECOLOGIA - DR. LOWCEWICZ BARBARA,LOWCEWICZ BARBARA,GINECOLOGIA,,Viernes,14:00,18:00,Hospital Boulogne
ODONTOPEDIATRIA - DRA. MENDEZ SIGNORI LILIANA,MENDEZ SIGNORI LILIANA,,,Miércoles,12:40,15:20,Hospital Boulogne
ODONTOPEDIATRIA - DRA. MENDEZ SIGNORI LILIANA,MENDEZ SIGNORI LILIANA,,,Jueves,12:40,15:20,Hospital Boulogne
ODONTOPEDIATRIA - DRA. MENDEZ SIGNORI LILIANA,MENDEZ SIGNORI LILIANA,,,Lunes,15:00,16:00,Hospital Boulogne
ODONTOPEDIATRIA - DRA. MENDEZ SIGNORI LILIANA,MENDEZ SIGNORI LILIANA,,,Martes,16:00,17:00,Hospital Boulogne
ODONTOPEDIATRIA - DRA. MENDEZ SIGNORI LILIANA,MENDEZ SIGNORI LILIANA,,,Viernes,15:00,16:00,Hospital Boulogne
ODONTOPEDIATRIA - DRA. MENDEZ SIGNORI LILIANA,MENDEZ SIGNORI LILIANA,,,Lunes,15:00,16:00,Hospital Boulogne
ODONTOPEDIATRIA - DRA. MENDEZ SIGNORI LILIANA,MENDEZ SIGNORI LILIANA,,,Martes,16:00,17:00,Hospital Boulogne
GINECOLOGIA PAP EMBARAZADAS - DRA WAKUGAWA ROSA,DRA WAKUGAWA ROSA,GINECOLOGIA,PAP,Jueves,09:00,12:00,Hospital Boulogne
OTORRINOLARINGOLOGIA INFANTIL-RODRIGUEZ MARCELA,RODRIGUEZ MARCELA,OTORRINOLARINGOLOGIA,,Jueves,08:00,11:00,Hospital Boulogne
NUTRICION TRATAMIENTO - TARDE - CORONEL MARIEL,CORONEL MARIEL,NUTRICION,TRATAMIENTO,Miércoles,13:15,17:00,Hospital Boulogne
NUTRICION TRATAMIENTO - TARDE - CORONEL MARIEL,CORONEL MARIEL,NUTRICION,TRATAMIENTO,Viernes,13:15,17:00,Hospital Boulogne
ECOGRAFIA - BOLAÃ‘OS ORDOÃ‘EZ,,ECOGRAFIA,,Lunes,10:00,14:00,Hospital Boulogne
ECOGRAFIA - BOLAÃ‘OS ORDOÃ‘EZ,,ECOGRAFIA,,Miércoles,10:00,14:00,Hospital Boulogne
ECOGRAFIA - BOLAÃ‘OS ORDOÃ‘EZ,,ECOGRAFIA,,Jueves,10:00,14:00,Hospital Boulogne
HEMATOLOGIA - DR VILLCA ACUÃ‘A,,HEMATOLOGIA,,Lunes,10:00,12:00,Hospital Boulogne
HEMATOLOGIA - DR VILLCA ACUÃ‘A,,HEMATOLOGIA,,Miércoles,10:00,12:00,Hospital Boulogne
HEMATOLOGIA - DR VILLCA ACUÃ‘A,,HEMATOLOGIA,,Viernes,10:00,12:00,Hospital Boulogne
DIABETOLOGIA - DRA GIAGNORIO,DRA GIAGNORIO,DIABETOLOGIA,,Lunes,08:00,13:00,Hospital Boulogne
DIABETOLOGIA - DRA GIAGNORIO,DRA GIAGNORIO,DIABETOLOGIA,,Miércoles,15:00,18:00,Hospital Boulogne
CONTROL I. DE LA MUJER - DRA RODRIGUEZ FLORENCIA,DRA RODRIGUEZ FLORENCIA,,CONTROL,Lunes,14:00,16:30,Hospital Boulogne
CONTROL I. DE LA MUJER - DRA RODRIGUEZ FLORENCIA,DRA RODRIGUEZ FLORENCIA,,CONTROL,Martes,14:00,16:30,Hospital Boulogne
KINESIOLOGIA - DRA. DE LUCCHI,DE LUCCHI,KINESIOLOGIA,,Lunes,08:00,12:00,Hospital Boulogne
KINESIOLOGIA - DRA. DE LUCCHI,DE LUCCHI,KINESIOLOGIA,,Martes,08:00,12:00,Hospital Boulogne
KINESIOLOGIA - DRA. DE LUCCHI,DE LUCCHI,KINESIOLOGIA,,Miércoles,08:00,12:00,Hospital Boulogne
KINESIOLOGIA - DRA. DE LUCCHI,DE LUCCHI,KINESIOLOGIA,,Jueves,08:00,12:00,Hospital Boulogne
KINESIOLOGIA - DRA. DE LUCCHI,DE LUCCHI,KINESIOLOGIA,,Viernes,08:00,12:00,Hospital Boulogne
FONOAUDIOLOGIA - LIC. FLORES,FLORES,FONOAUDIOLOGIA,,Lunes,08:00,12:00,Hospital Boulogne
FONOAUDIOLOGIA - LIC. FLORES,FLORES,FONOAUDIOLOGIA,,Martes,08:00,12:00,Hospital Boulogne
FONOAUDIOLOGIA - LIC. FLORES,FLORES,FONOAUDIOLOGIA,,Miércoles,08:00,12:00,Hospital Boulogne
FONOAUDIOLOGIA - LIC. FLORES,FLORES,FONOAUDIOLOGIA,,Jueves,08:00,12:00,Hospital Boulogne
FONOAUDIOLOGIA - LIC. FLORES,FLORES,FONOAUDIOLOGIA,,Miércoles,12:00,15:00,Hospital Boulogne
DIABETOLOGIA - ESPONTANEA - DRA. MINOTTI,MINOTTI,DIABETOLOGIA,ESPONTANEA,Lunes,08:00,12:00,Hospital Boulogne
ONCOLOGIA-DRA LAINATI LORENA,DRA LAINATI LORENA,ONCOLOGIA,,Lunes,13:30,16:00,Hospital Boulogne
ONCOLOGIA-DRA LAINATI LORENA,DRA LAINATI LORENA,ONCOLOGIA,,Miércoles,13:30,16:00,Hospital Boulogne
GINECOLOGIA PAP - DRA. LOWCEWICZ BARBARA,LOWCEWICZ BARBARA,GINECOLOGIA,PAP,Jueves,08:00,10:00,Hospital Boulogne
ONCOLOGIA-DRA PANCHUK,DRA PANCHUK,ONCOLOGIA,,Lunes,14:00,16:55,Hospital Boulogne
ONCOLOGIA-DRA PANCHUK,DRA PANCHUK,ONCOLOGIA,,Miércoles,14:00,16:30,Hospital Boulogne
PSICOPEDAGOGIA-LIC. PANZERINI MARIA FERNANDA,PANZERINI MARIA FERNANDA,PSICOPEDAGOGIA,,Lunes,08:00,12:00,Hospital Boulogne
PSICOPEDAGOGIA-LIC. PANZERINI MARIA FERNANDA,PANZERINI MARIA FERNANDA,PSICOPEDAGOGIA,,Martes,08:00,12:00,Hospital Boulogne
PSICOPEDAGOGIA-LIC. PANZERINI MARIA FERNANDA,PANZERINI MARIA FERNANDA,PSICOPEDAGOGIA,,Miércoles,08:00,12:00,Hospital Boulogne
PSICOPEDAGOGIA-LIC. PANZERINI MARIA FERNANDA,PANZERINI MARIA FERNANDA,PSICOPEDAGOGIA,,Jueves,08:00,12:00,Hospital Boulogne
PSICOPEDAGOGIA-LIC. PANZERINI MARIA FERNANDA,PANZERINI MARIA FERNANDA,PSICOPEDAGOGIA,,Viernes,08:00,12:00,Hospital Boulogne
CIRUGIA GENERAL-DR. MORAN CARLOS,MORAN CARLOS,CIRUGIA,GENERAL,Lunes,16:00,17:45,Hospital Boulogne
CIRUGIA GENERAL-DR. MORAN CARLOS,MORAN CARLOS,CIRUGIA,GENERAL,Martes,11:00,12:45,Hospital Boulogne
OBSTETRICIA - DRA. ROSSI RODRIGUEZ LUCILA,ROSSI RODRIGUEZ LUCILA,OBSTETRICIA,,Lunes,14:00,15:40,Hospital Boulogne
PSICOLOGIA INFANTIL-LIC.VAZQUEZ MARIA ALEJANDRA,VAZQUEZ MARIA ALEJANDRA,PSICOLOGIA,,Lunes,08:00,12:00,Hospital Boulogne
PSICOLOGIA INFANTIL-LIC.VAZQUEZ MARIA ALEJANDRA,VAZQUEZ MARIA ALEJANDRA,PSICOLOGIA,,Martes,08:00,12:00,Hospital Boulogne
PSICOLOGIA INFANTIL-LIC.VAZQUEZ MARIA ALEJANDRA,VAZQUEZ MARIA ALEJANDRA,PSICOLOGIA,,Miércoles,08:00,12:00,Hospital Boulogne
PSICOLOGIA INFANTIL-LIC.VAZQUEZ MARIA ALEJANDRA,VAZQUEZ MARIA ALEJANDRA,PSICOLOGIA,,Jueves,08:00,12:00,Hospital Boulogne
PSICOLOGIA INFANTIL-LIC.VAZQUEZ MARIA ALEJANDRA,VAZQUEZ MARIA ALEJANDRA,PSICOLOGIA,,Viernes,08:00,12:00,Hospital Boulogne
PSICOLOGIA INFANTIL-LIC.VAZQUEZ MARIA ALEJANDRA,VAZQUEZ MARIA ALEJANDRA,PSICOLOGIA,,Lunes,07:30,11:00,Hospital Boulogne
PSICOLOGIA INFANTIL-LIC.VAZQUEZ MARIA ALEJANDRA,VAZQUEZ MARIA ALEJANDRA,PSICOLOGIA,,Martes,07:30,11:00,Hospital Boulogne
DERMATOLOGIA BOULOGNE - RESIDENTES - DRA TROTTA,DRA TROTTA,DERMATOLOGIA,,Martes,08:00,13:00,Hospital Boulogne
DERMATOLOGIA BOULOGNE - RESIDENTES - DRA TROTTA,DRA TROTTA,DERMATOLOGIA,,Martes,09:00,13:00,Hospital Boulogne
ODONTOPEDIATRIA - ESPONTANEA - DRA. HERMANN LAURA,HERMANN LAURA,,ESPONTANEA,Lunes,12:40,15:00,Hospital Boulogne
ODONTOPEDIATRIA - ESPONTANEA - DRA. HERMANN LAURA,HERMANN LAURA,,ESPONTANEA,Miércoles,12:40,15:00,Hospital Boulogne
ODONTOPEDIATRIA - ESPONTANEA - DRA. HERMANN LAURA,HERMANN LAURA,,ESPONTANEA,Jueves,12:40,15:00,Hospital Boulogne
ODONTOPEDIATRIA - ESPONTANEA - DRA. HERMANN LAURA,HERMANN LAURA,,ESPONTANEA,Viernes,12:40,15:00,Hospital Boulogne
GASTROENTEROLOGIA - ENDOSCOPIA - DRA. SANCHEZ,SANCHEZ,GASTROENTEROLOGIA,,Martes,08:00,12:00,Hospital Boulogne
RADIOLOGIA,,RADIOLOGIA,,Lunes,08:00,12:00,Hospital Boulogne
RADIOLOGIA,,RADIOLOGIA,,Martes,08:00,12:00,Hospital Boulogne
RADIOLOGIA,,RADIOLOGIA,,Miércoles,08:00,12:00,Hospital Boulogne
RADIOLOGIA,,RADIOLOGIA,,Jueves,08:00,12:00,Hospital Boulogne
RADIOLOGIA,,RADIOLOGIA,,Viernes,08:00,12:00,Hospital Boulogne
RADIOLOGIA,,RADIOLOGIA,,Lunes,14:00,18:00,Hospital Boulogne
RADIOLOGIA,,RADIOLOGIA,,Martes,14:00,18:00,Hospital Boulogne
RADIOLOGIA,,RADIOLOGIA,,Miércoles,14:00,18:00,Hospital Boulogne
RADIOLOGIA,,RADIOLOGIA,,Jueves,14:00,18:00,Hospital Boulogne
RADIOLOGIA,,RADIOLOGIA,,Viernes,14:00,18:00,Hospital Boulogne
OBSTETRICIA - DRA. MIRANDA ANA,MIRANDA ANA,OBSTETRICIA,,Miércoles,12:30,15:30,Hospital Boulogne
CARDIOLOGIA ECG,,CARDIOLOGIA,,Lunes,07:00,14:00,Hospital Boulogne
CARDIOLOGIA ECG,,CARDIOLOGIA,,Miércoles,07:00,17:00,Hospital Boulogne
CARDIOLOGIA ECG,,CARDIOLOGIA,,Viernes,07:00,17:00,Hospital Boulogne
CARDIOLOGIA ECG,,CARDIOLOGIA,,Martes,07:00,17:00,Hospital Boulogne
CARDIOLOGIA ECG,,CARDIOLOGIA,,Jueves,07:00,17:00,Hospital Boulogne
DR. MULE - ESPONTANEA MENSUAL,MULE,,ESPONTANEA,Lunes,09:00,12:00,Hospital Boulogne
BIOPSIAS - DRA. MONTECCHIESI - UNICA USUARIA,MONTECCHIESI - UNICA USUARIA,,,Lunes,08:00,09:00,Hospital Boulogne
BIOPSIAS - DRA. MONTECCHIESI - UNICA USUARIA,MONTECCHIESI - UNICA USUARIA,,,Martes,08:00,09:00,Hospital Boulogne
PSICO-ONCOLOGIA LIC. HOURBEIGT LAURA,HOURBEIGT LAURA,ONCOLOGIA,,Martes,08:00,12:00,Hospital Boulogne
PSICO-ONCOLOGIA LIC. HOURBEIGT LAURA,HOURBEIGT LAURA,ONCOLOGIA,,Jueves,08:00,12:00,Hospital Boulogne
ODONTOPEDIATRIA - ESPONTANEA - DRA. ROSSI MAGALI,ROSSI MAGALI,,ESPONTANEA,Martes,12:40,15:00,Hospital Boulogne
GUARDIA MÃ‰DICA CLÃ_x008d_NICA,,,,Lunes,00:00,23:59,Hospital Boulogne
GUARDIA MÃ‰DICA CLÃ_x008d_NICA,,,,Martes,00:00,23:59,Hospital Boulogne
GUARDIA MÃ‰DICA CLÃ_x008d_NICA,,,,Miércoles,00:00,23:59,Hospital Boulogne
GUARDIA MÃ‰DICA CLÃ_x008d_NICA,,,,Jueves,00:00,23:59,Hospital Boulogne
GUARDIA MÃ‰DICA CLÃ_x008d_NICA,,,,Viernes,00:00,23:59,Hospital Boulogne
GUARDIA MÃ‰DICA CLÃ_x008d_NICA,,,,Sábado,00:00,23:59,Hospital Boulogne
GUARDIA MÃ‰DICA CLÃ_x008d_NICA,,,,Domingo,00:00,23:59,Hospital Boulogne
GUARDIA MÃ‰DICA PEDIÃ_x0081_TRICA,,,,Lunes,00:00,23:59,Hospital Boulogne
GUARDIA MÃ‰DICA PEDIÃ_x0081_TRICA,,,,Martes,00:00,23:59,Hospital Boulogne
GUARDIA MÃ‰DICA PEDIÃ_x0081_TRICA,,,,Miércoles,00:00,23:59,Hospital Boulogne
GUARDIA MÃ‰DICA PEDIÃ_x0081_TRICA,,,,Jueves,00:00,23:59,Hospital Boulogne
